,neg_model,pos_model,text
1642101,0.9702504999999999,0.029749576,We Sent a Dick Pic to the Moon—And We’re Doing It Again http://t.co/fnFFd81QgA Fine work by @Lizstins
4249750,0.9702473,0.029752625,First day back at work after a long break wasn't too bad. #nannylife #indianadunes… https://t.co/pFfewhtb8V
8291808,0.9702473,0.029752674,So @kayesnard and I forgot how to workout #dying http://t.co/BFIE9XeosW
538856,0.97021544,0.029784506000000002,RT @BlueAngel_Pix: Hot Two-Girl Fellatio Party Goes From Deepthroat To Snowball - http://t.co/lcr1YFAv #blowjob #onlyblowjob
8598534,0.97021514,0.029784907000000003,Come hang upstairs for after-work drinks at @27Restaurant. Specials on deck until 8:30pm! https://t.co/fDH0Ohumqu
6732503,0.9702134,0.029786589,Getting ready for V Day! #charlibeautybar #istayvajazzling #ikeephimguessing #workinghard4the$ http://t.co/RJfgRH9t08
7456863,0.97020996,0.029790096000000002,RT @chibbed: me and my work bestie staring at a customer who’s just interrupted our catch up to ask for help https://t.co/P19x6SM1wx
6224269,0.97020996,0.029790096000000002,RT @chibbed: me and my work bestie staring at a customer who’s just interrupted our catch up to ask for help https://t.co/P19x6SM1wx
8648033,0.97020996,0.029790096000000002,RT @chibbed: me and my work bestie staring at a customer who’s just interrupted our catch up to ask for help https://t.co/P19x6SM1wx
1083053,0.97020984,0.029790122000000002,RT @chibbed: me and my work bestie staring at a customer who’s just interrupted our catch up to ask for help https://t.co/P19x6SM1wx
4639677,0.97020984,0.029790122000000002,RT @chibbed: me and my work bestie staring at a customer who’s just interrupted our catch up to ask for help https://t.co/P19x6SM1wx
7506817,0.97020984,0.029790122000000002,RT @chibbed: me and my work bestie staring at a customer who’s just interrupted our catch up to ask for help https://t.co/P19x6SM1wx
3559277,0.9701927,0.029807378,"Lori Brown lol Sophie just got busted, gettibg confy for tge day, she thought we had already left for work hahaha. http://t.co/xQ1dp9Wy6M"
305904,0.9701909,0.029809082,#WOOTWOOTWEDNESDAY #humpday #summershade Work is getting in the way… https://t.co/GDbWJUO64a
6321718,0.9701816999999999,0.02981829,My co-workers: you just totally embarrassed yourself in front of @todrick.  Me: https://t.co/zxcOOqJsbx
3353847,0.97017586,0.02982414,Merry Xmas month. Working beer tub tonight. Come visit me! #bigtexas #bigtexasclearlake #xmas… http://t.co/hfv1S04AnY
6643022,0.97017235,0.029827597,@shyhailey130 Thanks for the follow check out our Newest Anime News Video https://t.co/X0pZUghsiw @FUNimation @Sentaifilmworks #anime
